principal component 1,principal component 2,cluster
-0.43106135123535644,-0.1360129115619927,1
1.0080173822514549,-2.630426261754009,0
-0.4289617146677084,-0.13288931895573758,1
0.16995242396222937,-0.7398982423848173,0
0.9111115594337795,-0.45519035128107743,0
2.350190292920591,-2.9496037014730936,0
0.9111115594337795,-0.45519035128107743,0
3.690263567022079,-3.2719047337984333,0
2.350190292920591,-2.9496037014730936,0
3.690263567022079,-3.2719047337984333,0
-0.4289617146677084,-0.13288931895573758,1
0.16995242396222937,-0.7398982423848173,0
1.5889771124627838,-1.1422177781424034,0
2.350190292920591,-2.9496037014730936,0
0.9111115594337795,-0.45519035128107743,0
-0.4289617146677084,-0.13288931895573758,1
-0.4289617146677084,-0.13288931895573758,1
0.9111115594337795,-0.45519035128107743,0
0.9111115594337795,-0.45519035128107743,0
-0.4289617146677084,-0.13288931895573758,1
2.350190292920591,-2.9496037014730936,0
3.690263567022079,-3.2719047337984333,0
0.9111115594337795,-0.45519035128107743,0
0.16995242396222937,-0.7398982423848173,0
2.350190292920591,-2.9496037014730936,0
0.16995242396222937,-0.7398982423848173,0
1.5100256980637172,-1.0621992747101572,0
2.3226005744999156,-1.8857567249974043,0
2.350190292920591,-2.9496037014730936,0
3.690263567022079,-3.2719047337984333,0
0.9111115594337795,-0.45519035128107743,0
0.16995242396222937,-0.7398982423848173,0
-0.4289617146677084,-0.13288931895573758,1
2.350190292920591,-2.9496037014730936,0
0.16995242396222937,-0.7398982423848173,0
-0.4289617146677084,-0.13288931895573758,1
1.5100256980637172,-1.0621992747101572,0
2.350190292920591,-2.9496037014730936,0
0.9111115594337795,-0.45519035128107743,0
0.9111115594337795,-0.45519035128107743,0
3.690263567022079,-3.2719047337984333,0
0.9111115594337795,-0.45519035128107743,0
0.16995242396222937,-0.7398982423848173,0
1.5100256980637172,-1.0621992747101572,0
3.690263567022079,-3.2719047337984333,0
-0.4289617146677084,-0.13288931895573758,1
0.9111115594337795,-0.45519035128107743,0
-0.4289617146677084,-0.13288931895573758,1
-0.4289617146677084,-0.13288931895573758,1
-0.4289617146677084,-0.13288931895573758,1
3.690263567022079,-3.2719047337984333,0
-0.4272964856657806,-0.1304119868887077,1
2.3518555219225186,-2.947126369406064,0
1.5116909270656451,-1.0597219426431272,0
0.9127767884357073,-0.45271301921404755,0
3.6919287960240066,-3.2694274017314036,0
2.3518555219225186,-2.947126369406064,0
2.3518555219225186,-2.947126369406064,0
2.3518555219225186,-2.947126369406064,0
0.9127767884357073,-0.45271301921404755,0
-0.4262104667514799,-0.12879633554064468,1
1.4089726322241165,-0.9528989824738683,0
2.3529415408368193,-2.9455107180580007,0
-0.4262104667514799,-0.12879633554064468,1
0.17270367187845787,-0.7358052589697244,0
-0.4262104667514799,-0.12879633554064468,1
0.2516550862775244,-0.8158237624019707,0
-0.4262104667514799,-0.12879633554064468,1
-0.4262104667514799,-0.12879633554064468,1
1.5127769459799458,-1.0581062912950643,0
-0.4262104667514799,-0.12879633554064468,1
-0.4262104667514799,-0.12879633554064468,1
1.4089726322241165,-0.9528989824738683,0
-0.4262104667514799,-0.12879633554064468,1
-0.4262104667514799,-0.12879633554064468,1
2.3529415408368193,-2.9455107180580007,0
-0.4262104667514799,-0.12879633554064468,1
-0.4262104667514799,-0.12879633554064468,1
-0.4262104667514799,-0.12879633554064468,1
2.3529415408368193,-2.9455107180580007,0
0.17451370340229239,-0.7331125067229527,0
2.354751572360654,-2.942817965811229,0
-1.7635324929367393,0.19759768019978802,1
0.25440633419375286,-0.8117307789868778,0
0.25440633419375286,-0.8117307789868778,0
-1.7635324929367393,0.19759768019978802,1
0.07165060603885696,-0.6265049667334356,1
2.3556927887530477,-2.941417734642908,0
-0.4234592188352514,-0.12470335212555181,1
-0.4234592188352514,-0.12470335212555181,1
-0.4234592188352514,-0.12470335212555181,1
0.25440633419375286,-0.8117307789868778,0
0.07165060603885696,-0.6265049667334356,1
-0.4234592188352514,-0.12470335212555181,1
1.5155281938961742,-1.0540133078799714,0
-0.4234592188352514,-0.12470335212555181,1
-0.4234592188352514,-0.12470335212555181,1
0.9166140552662365,-0.44700438445089163,0
1.5155281938961742,-1.0540133078799714,0
-0.41933234696090865,-0.11856387700291246,1
0.2596192249823963,-0.8039756525161755,0
-1.7583196021480958,0.20535280667049036,1
1.5996924990838843,-1.1262766848415153,0
0.9938942983681088,-1.5465452085623386,0
0.18131942193191022,-0.7229877582750913,0
-0.4175947166980275,-0.11597883484601168,1
0.18131942193191022,-0.7229877582750913,0
-0.4175947166980275,-0.11597883484601168,1
-0.4175947166980275,-0.11597883484601168,1
0.07751510817608086,-0.6177804494538954,1
-0.4175947166980275,-0.11597883484601168,1
0.9938942983681088,-1.5465452085623386,0
-0.4175947166980275,-0.11597883484601168,1
-0.4175947166980275,-0.11597883484601168,1
-0.4175947166980275,-0.11597883484601168,1
0.18131942193191022,-0.7229877582750913,0
-0.4175947166980275,-0.11597883484601168,1
0.9224785574034604,-0.43827986717135153,0
-1.7576679907995154,0.20632219747932815,1
1.6003441104324647,-1.1253072940326776,0
-0.4175947166980275,-0.11597883484601168,1
-0.4175947166980275,-0.11597883484601168,1
0.9938942983681088,-1.5465452085623386,0
1.4175883822775688,-0.9400814817792352,0
2.3615572908902713,-2.9326932173633677,0
-0.4175947166980275,-0.11597883484601168,1
-0.4175947166980275,-0.11597883484601168,1
-0.4175947166980275,-0.11597883484601168,1
-0.41672590156658695,-0.11468631376756129,1
0.26113965146241735,-0.8017137406288873,0
0.1821882370633508,-0.721695237196641,0
1.5222615111648388,-1.0439962695219809,0
-0.41672590156658695,-0.11468631376756129,1
1.5222615111648388,-1.0439962695219809,0
-0.4161466914789599,-0.11382463304859437,1
-1.7562199655804478,0.20847639927674547,1
0.1832742559776515,-0.720079585848578,0
-1.07784760372477,-0.4777970569554846,1
0.26222567037671807,-0.8000980892808244,0
-0.41382985112845166,-0.11037791017272665,1
-0.41382985112845166,-0.11037791017272665,1
-0.41382985112845166,-0.11037791017272665,1
-0.41382985112845166,-0.11037791017272665,1
-0.41382985112845166,-0.11037791017272665,1
0.2640357019005526,-0.7974053370340527,0
-0.4137574498674983,-0.11027020008285579,1
0.18515668876243943,-0.7172791235119355,0
-0.4137574498674983,-0.11027020008285579,1
-0.4137574498674983,-0.11027020008285579,1
-0.4137574498674983,-0.11027020008285579,1
-0.4137574498674983,-0.11027020008285579,1
-0.4137574498674983,-0.11027020008285579,1
-1.7538307239689863,0.21203083224248404,1
-0.4137574498674983,-0.11027020008285579,1
3.705757436866102,-3.248854774566068,0
-1.7519482911841984,0.21483129457912656,1
-1.7519482911841984,0.21483129457912656,1
2.3672769905055886,-2.924184120263569,0
-1.1530341525542607,-0.3921776288499531,1
-1.1530341525542607,-0.3921776288499531,1
0.08323480779139797,-0.609271352354097,1
0.18703912154722735,-0.7144786611752929,0
-0.4118750170827104,-0.10746973774621328,1
-0.4118750170827104,-0.10746973774621328,1
-1.7519482911841984,0.21483129457912656,1
-0.4118750170827104,-0.10746973774621328,1
-1.1530341525542607,-0.3921776288499531,1
-0.4118750170827104,-0.10746973774621328,1
0.18703912154722735,-0.7144786611752929,0
-0.4118750170827104,-0.10746973774621328,1
-0.4115130107779435,-0.10693118729685895,1
0.18740112785199425,-0.7139401107259387,0
-0.4115130107779435,-0.10693118729685895,1
1.5274744019534823,-1.0362411430512786,0
0.08359681409616487,-0.6087328019047428,1
0.9999760042881929,-1.5374975610131858,0
-0.4115130107779435,-0.10693118729685895,1
-0.4107165969074563,-0.10574637630827946,1
0.18921115937582875,-0.711247358479167,0
0.18921115937582875,-0.711247358479167,0
-1.7483282281365293,0.22021679907266986,1
-1.1494140895065916,-0.38679212435640986,1
0.1906591845948964,-0.7090931566817497,0
1.0067817228178106,-1.5273728125653245,0
0.93703121085509,-0.4166301391073075,0
-0.40304206324639785,-0.09432910678196765,1
0.19587207538353985,-0.7013380302110473,0
-1.7431153373478858,0.22797192554337217,1
-0.40304206324639785,-0.09432910678196765,1
-0.40304206324639785,-0.09432910678196765,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
0.2752578973483267,-0.7807102731040685,0
0.19630648294926012,-0.7006917696718221,0
-0.4026076556806776,-0.09368284624274248,1
1.0088813593854589,-1.5242492199590694,0
-0.4026076556806776,-0.09368284624274248,1
0.2752578973483267,-0.7807102731040685,0
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-0.4026076556806776,-0.09368284624274248,1
-1.7426809297821655,0.22861818608259735,1
-0.4026076556806776,-0.09368284624274248,1
-1.742029318433585,0.22958757689143516,1
-0.40195604433209714,-0.09271345543390468,1
-0.40195604433209714,-0.09271345543390468,1
-0.40195604433209714,-0.09271345543390468,1
0.19695809429784056,-0.6997223788629844,0
-0.40195604433209714,-0.09271345543390468,1
-1.742029318433585,0.22958757689143516,1
-1.742029318433585,0.22958757689143516,1
-0.40195604433209714,-0.09271345543390468,1
0.27880555913504235,-0.7754324787003961,0
0.27880555913504235,-0.7754324787003961,0
-1.7391332679954499,0.23389598048626975,1
-1.7391332679954499,0.23389598048626975,1
1.0124290211721745,-1.518971425555397,0
0.1998541447359758,-0.6954139752681497,0
-0.3990599938939619,-0.08840505183907008,1
0.27880555913504235,-0.7754324787003961,0
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
0.1998541447359758,-0.6954139752681497,0
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
2.380092013694337,-2.905119434356426,0
-0.3990599938939619,-0.08840505183907008,1
-0.3990599938939619,-0.08840505183907008,1
1.5399274188374636,-1.0177150075934895,0
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
2.3525746965346155,-1.841164747790866,0
-1.7390608667344964,0.23400369057614065,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
0.1999265459969292,-0.6953062651782789,0
0.1999265459969292,-0.6953062651782789,0
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
1.012501422433128,-1.518863715465526,0
0.27887796039599577,-0.7753247686105252,0
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39898759263300854,-0.08829734174919918,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
0.20144697247695018,-0.6930443532909907,0
1.014021848913149,-1.5166018035782378,0
0.28039838687601676,-0.773062856723237,0
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
1.014021848913149,-1.5166018035782378,0
-1.7375404402544754,0.2362656024634288,1
0.9426061079485003,-0.4083364621872509,0
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-0.39746716615298755,-0.08603542986191104,1
-1.7375404402544754,0.2362656024634288,1
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
2.3819020452181716,-2.9024266821096543,0
0.9428233117313605,-0.4080133319176382,0
2.3819020452181716,-2.9024266821096543,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
0.20166417625981034,-0.6927212230213781,0
1.6206888647603648,-1.0950407587789643,0
2.354312326797497,-1.8385797056339652,0
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
3.7219753193196596,-3.224727714434994,0
3.7219753193196596,-3.224727714434994,0
0.9428233117313605,-0.4080133319176382,0
0.2806155906588769,-0.7727397264536244,0
0.9428233117313605,-0.4080133319176382,0
-1.7373232364716154,0.23658873273304143,1
0.9428233117313605,-0.4080133319176382,0
0.2806155906588769,-0.7727397264536244,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
3.7219753193196596,-3.224727714434994,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
0.20166417625981034,-0.6927212230213781,0
0.2806155906588769,-0.7727397264536244,0
2.3819020452181716,-2.9024266821096543,0
1.4379331366054688,-0.909814946525522,0
-0.3972499623701274,-0.0857122995922984,1
3.7219753193196596,-3.224727714434994,0
1.6206888647603648,-1.0950407587789643,0
3.7219753193196596,-3.224727714434994,0
0.20166417625981034,-0.6927212230213781,0
1.5417374503612982,-1.0150222553467179,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
1.4379331366054688,-0.909814946525522,0
1.5417374503612982,-1.0150222553467179,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
1.014239052696009,-1.5162786733086253,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
-0.3972499623701274,-0.0857122995922984,1
1.5417374503612982,-1.0150222553467179,0
2.3819020452181716,-2.9024266821096543,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
1.014239052696009,-1.5162786733086253,0
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
2.3819020452181716,-2.9024266821096543,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
2.354312326797497,-1.8385797056339652,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
1.6206888647603648,-1.0950407587789643,0
-0.3972499623701274,-0.0857122995922984,1
0.20166417625981034,-0.6927212230213781,0
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
1.5417374503612982,-1.0150222553467179,0
-0.3972499623701274,-0.0857122995922984,1
1.5417374503612982,-1.0150222553467179,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
1.5417374503612982,-1.0150222553467179,0
0.9428233117313605,-0.4080133319176382,0
2.3819020452181716,-2.9024266821096543,0
-0.3972499623701274,-0.0857122995922984,1
0.20166417625981034,-0.6927212230213781,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
0.09785986250398099,-0.5875139142001822,1
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
2.3819020452181716,-2.9024266821096543,0
-1.1384090978416777,-0.37042019069603827,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.20166417625981034,-0.6927212230213781,0
1.4379331366054688,-0.909814946525522,0
-0.3972499623701274,-0.0857122995922984,1
1.5417374503612982,-1.0150222553467179,0
1.014239052696009,-1.5162786733086253,0
0.20166417625981034,-0.6927212230213781,0
0.9428233117313605,-0.4080133319176382,0
0.2806155906588769,-0.7727397264536244,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.20166417625981034,-0.6927212230213781,0
1.6206888647603648,-1.0950407587789643,0
1.4379331366054688,-0.909814946525522,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
1.0418287711166838,-2.5801256497843146,0
3.7219753193196596,-3.224727714434994,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
2.3819020452181716,-2.9024266821096543,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
2.3819020452181716,-2.9024266821096543,0
0.20166417625981034,-0.6927212230213781,0
-0.3972499623701274,-0.0857122995922984,1
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
0.20166417625981034,-0.6927212230213781,0
-0.3972499623701274,-0.0857122995922984,1
2.3819020452181716,-2.9024266821096543,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
1.6206888647603648,-1.0950407587789643,0
0.9428233117313605,-0.4080133319176382,0
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
1.6206888647603648,-1.0950407587789643,0
-0.3972499623701274,-0.0857122995922984,1
0.9428233117313605,-0.4080133319176382,0
-0.3972499623701274,-0.0857122995922984,1
2.3819020452181716,-2.9024266821096543,0
-0.3972499623701274,-0.0857122995922984,1
0.9430405155142206,-0.40769020164802566,0
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
1.620906068543225,-1.0947176285093516,0
0.28083279444173703,-0.7724165961840118,0
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
-0.3970327585872672,-0.08538916932268582,1
1.014456256478869,-1.5159555430390126,0
-0.3970327585872672,-0.08538916932268582,1
0.2040534178712719,-0.6891667900556395,0
0.9482534063028641,-0.39993507517732335,0
1.547167544932802,-1.006943998606403,0
1.547167544932802,-1.006943998606403,0
0.9482534063028641,-0.39993507517732335,0
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
-0.39181986779862377,-0.07763404285198348,1
1.6261189593318683,-1.0869625020386493,0
-0.39181986779862377,-0.07763404285198348,1
1.4433632311769726,-0.901736689785207,0
-0.39181986779862377,-0.07763404285198348,1
0.20709427083131393,-0.6846429662810631,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
0.2860456852303805,-0.7646614697133095,0
1.6261189593318683,-1.0869625020386493,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.10328995707548458,-0.5794356574598672,1
1.4433632311769726,-0.901736689785207,0
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
0.20709427083131393,-0.6846429662810631,0
0.2860456852303805,-0.7646614697133095,0
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
-0.39181986779862377,-0.07763404285198348,1
1.6261189593318683,-1.0869625020386493,0
0.9482534063028641,-0.39993507517732335,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.20709427083131393,-0.6846429662810631,0
0.9482534063028641,-0.39993507517732335,0
2.3597424213690004,-1.8305014488936502,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
1.547167544932802,-1.006943998606403,0
0.2860456852303805,-0.7646614697133095,0
1.6261189593318683,-1.0869625020386493,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.20709427083131393,-0.6846429662810631,0
-0.39181986779862377,-0.07763404285198348,1
0.20709427083131393,-0.6846429662810631,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
0.10328995707548458,-0.5794356574598672,1
-0.39181986779862377,-0.07763404285198348,1
0.20709427083131393,-0.6846429662810631,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
0.20709427083131393,-0.6846429662810631,0
0.9482534063028641,-0.39993507517732335,0
0.2860456852303805,-0.7646614697133095,0
-1.132979003270174,-0.36234193395572334,1
-0.39181986779862377,-0.07763404285198348,1
0.2860456852303805,-0.7646614697133095,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
2.387332139789675,-2.8943484253693397,0
-0.39181986779862377,-0.07763404285198348,1
2.387332139789675,-2.8943484253693397,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
2.387332139789675,-2.8943484253693397,0
1.4433632311769726,-0.901736689785207,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
1.4433632311769726,-0.901736689785207,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
1.4433632311769726,-0.901736689785207,0
2.3597424213690004,-1.8305014488936502,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
1.6261189593318683,-1.0869625020386493,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
2.387332139789675,-2.8943484253693397,0
3.727405413891163,-3.2166494576946794,0
2.3597424213690004,-1.8305014488936502,0
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
2.387332139789675,-2.8943484253693397,0
-0.39181986779862377,-0.07763404285198348,1
0.20709427083131393,-0.6846429662810631,0
2.387332139789675,-2.8943484253693397,0
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
1.4433632311769726,-0.901736689785207,0
0.20709427083131393,-0.6846429662810631,0
-1.7318931419001118,0.24466698947335636,1
-0.39181986779862377,-0.07763404285198348,1
3.727405413891163,-3.2166494576946794,0
-0.39181986779862377,-0.07763404285198348,1
0.9482534063028641,-0.39993507517732335,0
-0.39181986779862377,-0.07763404285198348,1
2.387332139789675,-2.8943484253693397,0
0.9482534063028641,-0.39993507517732335,0
1.6261189593318683,-1.0869625020386493,0
-0.39181986779862377,-0.07763404285198348,1
1.0196691472675126,-1.5082004165683103,0
0.20709427083131393,-0.6846429662810631,0
